Tên Merchant,Tên thương hiệu/ cửa hàng,Danh mục ngành hàng,điểm bán,Tỉnh/Thành phố,Quận/Huyện,Phường/Xã,Địa chỉ,Số điện thoại,Website,Mô tả,Tên ảnh
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Hà Nội,Long Biên,Long Biên,Số 27 Đường Cổ Linh,2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Hà Nội,Đống Đa,Trung Tự,Số 105 Phạm Ngọc Thạch,2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OJEANS,Thời trang,OJEANS,Hà Nội,Thanh Xuân,Thượng Đình,204 Nguyễn Trãi,967986066,http://ojeans.com.vn/,"Thương hiệu thời trang chuyên về Jeans cực chất dành cho giới trẻ, giúp bạn trở nên thật nổi bật và thu hút.",logo_ojeans.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Hải Phòng,Lê Chân,An Biên,Số 56 Nguyễn Đức Cảnh,2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Thừa Thiên Huế,Huế,Phú Nhuận,"Big C, TP.Huế",2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Hải Phòng,Hải An,Đằng Lâm,"Big C Hải Phòng, Lê Hồng Phong",2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Bắc Giang,Bắc Giang,Tân Tiến,"Big C, ĐT293",2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,OWEN,Thời trang,OWEN,Hải Dương,Hải Dương,Ngọc Châu,"Big C, An Định",2435666797,http://owen.com.vn/,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,WINNY,Thời trang,WINNY,Hải Phòng,Hải An,Đằng Lâm,"Big C, Lê Hồng Phong",2435666797,http://winny.com.vn/,Thương hiệu thời trang nữ được ưa chuộng với thời trang ở nhà và thời trang đồ bộ.,logo_winny.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,WINNY,Thời trang,WINNY,Thừa Thiên Huế,Huế,Phú Hội,"Big C, 174 Bà Triệu",2435666797,http://winny.com.vn/,Thương hiệu thời trang nữ được ưa chuộng với thời trang ở nhà và thời trang đồ bộ.,logo_winny.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,WINNY,Thời trang,WINNY,Bắc Ninh,Từ Sơn,Đông Ngàn,Winny kiot 11 Cổng chính Chợ Giầu,2435666797,http://winny.com.vn/,Thương hiệu thời trang nữ được ưa chuộng với thời trang ở nhà và thời trang đồ bộ.,logo_winny.png
Công ty TNHH thương mại và dịch vụ Ngân Hà,PHAM THI MINH THU,Thời trang,PHAM THI MINH THU,Hà Nội,Ba Đình,Điện Biên,P203/4B Yên Thế,,,,
HKD Trần Linh,",TRANLINHHAIRCREATION",Spa - Làm đẹp,",TRANLINHHAIRCREATION",Hà Nội,Ba Đình,Láng Thượng,Số 1 Hàng Bún,,,,
HKD SHOP HẢI ĐĂNG,Tổng kho Hải Đăng,Siêu thị - Cửa hàng tạp hóa,Tổng kho Hải Đăng,Hà Nội,Thanh Xuân,Phương Liệt,Số 98 phố Nguyễn Lân,,,,
HKD Hùng Hà Bóng Bàn,",HUNG HA BONG BAN",Thời trang,",HUNG HA BONG BAN",Hà Nội,Ba Đình,Kim Mã,Số 57 phố Kim Mã,,,,
HKD GIÀY XINH 24,GIAYXINH24,Thời trang,GIAYXINH24,Hà Nội,Bắc Từ Liêm,Cổ Nhuế 1,448 Trần Cung,,,,
HKD GIÀY XINH 24,GIAYXINH24,Thời trang,GIAYXINH24,Hà Nội,Cầy Giấy,Mai Dịch,223 Doãn Thế Kiện,,,,
HKD GIÀY XINH 24,GIAYXINH24,Thời trang,GIAYXINH24,Hà Nội,Thanh Xuân,Khương Trung,81 Khương Trung,,,,
HKD GIÀY XINH 24,GIAYXINH24,Thời trang,GIAYXINH24,Hà Nội,Cầy Giấy,Yên Hòa,160 Yên Hòa,,,,
HKD Nguyễn Văn Sang,Thời trang Việt,Thời trang,Thời trang Việt,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,Số 11A Ngõ 36 phố Duy Tân,,,,
HKD Nguyễn Văn Sang,Thời trang Việt,Thời trang,Thời trang Việt,Hà Nội,Cầy Giấy,Nghĩa Tân,107 A11 Nghĩa Tân,,,,
HKD Thời trang xuất khẩu,Emerrald Store,Thời trang,Emerrald Store,Hà Nội,Thanh Xuân,Thanh Xuân Trung,Số 130A Vũ Trọng Phụng,,,,
HKD Thời trang xuất khẩu,Emerrald Store,Thời trang,Emerrald Store,Hà Nội,Hà Đông,Mỗ Lao,LK 6A1 Khu đô thị Mỗ Lao,,,,
HKD kính mắt Quang Dũng,KINH MAT QUANG DUNG,Thời trang,KINH MAT QUANG DUNG,Hà Nội,Đống Đa,Quang Trung,Số 180 Nguyễn Lương Bằng,,,,
HKD-không đăng ký tên biển hiệu - LÊ ANH TUÂN,Tuấn Tuệ Mobile,Điện tử - Điện máy,Tuấn Tuệ Mobile,Hà Nội,Cầy Giấy,Quan Hoa,Số 406 đường Cầu Giấy,,,,
HKD-không đăng ký tên biển hiệu - LÊ ANH TUÂN,Tuấn Tuệ Mobile,Điện tử - Điện máy,Tuấn Tuệ Mobile,Hà Nội,Cầy Giấy,Quan Hoa,Số 394 đường Cầu Giấy,,,,
HKD TRẦN THỊ TUYẾT,Tuyết Anh Spa,Spa - Làm đẹp,Tuyết Anh Spa,Hà Nội,Hà Đông,Quang Trung,177 Quang Trung,,,,
HKD TRẦN THỊ TUYẾT,Tuyết Anh Spa,Spa - Làm đẹp,Tuyết Anh Spa,Hà Nội,Hoài Đức,Kim Chung,"Yên Bệ, Kim Chung",,,,
HKD ĐỖ THỊ SEN,Cầm đồ Anh Thư,Dịch vụ khác,Cầm đồ Anh Thư,Hà Nội,Hà Đông,Yết kiêu,Số 6 ngõ 4 Thanh Bình,,,,
HKD ĐỖ THỊ SEN,Xe máy,Dịch vụ khác,Xe máy,Hà Nội,Hà Đông,Quang Trung,457 Quang Trung,,,,
CÔNG TY CỔ PHẦN TẬP ĐOÀN KOKO,KO KO,Thời trang,KO KO,Hà Nội,Thanh Xuân,Khương Mai,Số 4 phố Nguyễn Viết Xuân,,,,
CÔNG TY CỔ PHẦN TẬP ĐOÀN KOKO,KO KO,Thời trang,KO KO,Hồ Chí Minh,Tân Bình,Phường 4,lầu 2-27A Hoàng Việt,,,,
CÔNG TY CỔ PHẦN TẬP ĐOÀN KOKO,KO KO,Thời trang,KO KO,Hà Nội,Thanh Xuân,Thượng Đình,"Căn hộ R60802 Royal City, 72A, Nguyễn Trãi",,,,
HKD KARAOKE XO,KARAOKE XO,Giải trí,KARAOKE XO,Hà Nội,Cầy Giấy,Quan Hoa,Số 70 Nguyễn Khánh Toàn,,,,
HKD KARAOKE XO,KARAOKE XO,Giải trí,KARAOKE XO,Hà Nội,Đống Đa,Ngã Tư Sở,454 Tây Sơn,,,,
HKD DOPE SHOP,Trà Sữa GOKY,Trà sữa,Trà Sữa GOKY,Hà Nội,Đống Đa,Nam Đồng,Số 43 Hồ Đắc Di,,,,
HKD DOPE SHOP,Trà Sữa GOKY,Trà sữa,Trà Sữa GOKY,Hà Nội,Thanh Xuân,Thanh Xuân Trung,370 Nguyễn Trãi,,,,
HKD DOPE SHOP,Trà Sữa GOKY,Trà sữa,Trà Sữa GOKY,Hà Nội,Ba Đình,Trúc Bạch,124 Quán Thánh,,,,
HKD DOPE SHOP,Trà Sữa GOKY,Trà sữa,Trà Sữa GOKY,Hà Nội,Ba Đình,Láng Thượng,45 Nguyễn Chí Thanh,,,,
HKD DOPE SHOP,Trà Sữa GOKY,Trà sữa,Trà Sữa GOKY,Hà Nội,Thanh Xuân,Thanh Xuân Nam,B14 Pandora Triều Khúc,,,,
HKD THOITRANGXK.NET,Thời trang xk.net,Thời trang,Thời trang xk.net,Hà Nội,Thanh Xuân,Khương Trung,Số 101 Hoàng Văn Thái,,,,
HKD NGUYỄN HÀ TRUNG,",SOLIST",Điện tử - Điện máy,",SOLIST",Hà Nội,Hoàn Kiếm,Hàng Bài,24 Phố Huế,,,,
HKD NGUYỄN HÀ TRUNG,",SOLIST",Điện tử - Điện máy,",SOLIST",Hồ Chí Minh,Quận 3,Phường 5,260A Võ Văn Tần,,,,
HKD PHỤ KIỆN GALAXY ĐÌNH LONG,",PHU KIEN GALAXY",Điện tử - Điện máy,",PHU KIEN GALAXY",Hà Nội,Đống Đa,Láng Thượng,Số 928 Đường Láng,,,,
HKD HOÀNG VĂN QUANG,",HQ MOBILE",Điện tử - Điện máy,",HQ MOBILE",Hà Nội,Bắc Từ Liêm,Cổ Nhuế 2,37 Cổ Nhuế,,,,
HKD ĐỨC ANH,",DUC ANH",Siêu thị - Cửa hàng tạp hóa,",DUC ANH",Hà Nội,Cầy Giấy,Dịch Vọng,"Số 412, đường Cầu Giấy",,,,
HKD ĐỨC ANH,RUOU PHUONG THUY,Siêu thị - Cửa hàng tạp hóa,RUOU PHUONG THUY,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,Số 109 Đường Xuân Thủy,,,,
HKD GIÀY SAI GÒN,GIAY SAI GON,Thời trang,GIAY SAI GON,Hà Nội,Hai Bà Trưng,Trương Định,70 Đại La,,,,
CÔNG TY TNNH THƯƠNG MẠI DỊCH VỤ BẮC VIỆT VN,",KINHBACDENHATCHIM",Nhà hàng,",KINHBACDENHATCHIM",Hà Nội,Ba Đình,Liễu giai,77 Văn Cao,,,,
CÔNG TY TNHH TRUYỀN THÔNG  VÀ CÔNG NGHỆ ONE OFFICE,",ONE DA NANG",Du lịch,",ONE DA NANG",Đà Nẵng,Hải Châu,Bình Hiên,127 Huỳnh Thúc Kháng,,,,
HKD NGUYỄN THỊ THU HIỀN,",CAFE 168",Quán café,",CAFE 168",Nghệ An,Vinh,Quang Trung,Số 168 Phan Chu Trinh,,,,
HKD HOÀNG OANH,",MY PHAM HOANG OANH",Spa - Làm Đẹp,",MY PHAM HOANG OANH",Nghệ An,Vinh,Quang Trung,Tầng 1 số 2 TTTM VICENTRA Quang Trung,,,,
HKD CƠ SỞ SẢN XUẤT NEM CHUA SẠCH CAO CẤP TÚ UYÊN,THÀNH UYÊN,Điện tử - Điện máy,THÀNH UYÊN,Nghệ An,Vinh,Nghi Kim,Xóm 1,,,,
HKD NGUYỄN THỊ QUYÊN,THANH QUYÊN,Dịch vụ khác,THANH QUYÊN,Nghệ An,Vinh,Quang Trung,Số 138 Nguyễn Thái Học,,,,
HKD HOÀNG THỊ HẰNG,HOÀNG THỊ HẰNG,Thời trang,HOÀNG THỊ HẰNG,Nghệ An,Diễn Châu,Diễn Thành,Chợ Phú Diễn,,,,
HKD NGUYỄN THỊ HÀ,HA CAFE,Mẹ và bé,HA CAFE,Nghệ An,Nghi Lộc,Nghi Lộc,"Xóm 14, X. Nghi Phong,",,,,
HKD HOÀNG THỊ NHUNG,HOANG THỊ NHUNG,Siêu thị - Cửa hàng tạp hóa,HOANG THỊ NHUNG,Nghệ An,Nghi Lộc,Nghi Xuân,Xã Nghi Xuân,,,,
HKD VŨ THỊ TOÀN,VŨ THỊ TOÀN,Thời trang,VŨ THỊ TOÀN,Nghệ An,Nghi Lộc,Nghi Xuân,Chợ Mai Trang,,,,
HKD NGUYỄN THỊ PHƯƠNG,NGUYỄN PHƯƠNG MOBILE,Điện tử - Điện máy,NGUYỄN PHƯƠNG MOBILE,Nghệ An,Yên Thành,Thọ Thành,Thọ Thành,,,,
HKD CR7 SMART PHONE,CR7 SMART PHONE,Điện tử - Điện máy,CR7 SMART PHONE,Nghệ An,Vinh,Hà Huy Tập,"Số 65 Lý Tự Trọng,",,,,
HKD NGUYỄN THỊ THÙY DUNG,NHAG THUỐC OANH LƯU,Dịch vụ khác,NHAG THUỐC OANH LƯU,Nghệ An,Vinh,Trung Đô,Số 68 Phượng Hoàng,,,,
HKD NGUYỄN DUY CHUNG,NGUYỄN DUY CHUNG,Dịch vụ khác,NGUYỄN DUY CHUNG,Nghệ An,Vinh,Nghi Phú,Xóm 7,,,,
HKD VÕ THI HƯƠNG,NHÀ THUỐC HẰNG LƯƠNG,Dịch vụ khác,NHÀ THUỐC HẰNG LƯƠNG,Nghệ An,Vinh,Nghi Phú,Số 420 Nguyễn Trãi,,,,
HKD KHÔNG TÊM,",IP STORE",Điện tử - Điện máy,",IP STORE",Hà Nội,Thanh Xuân,Thượng Đình,24/129 Nguyễn Trãi,,,,
HKD HÀNG VIỆT NAM XUẤT KHẨU - 91,Hàng hiệu xuất khẩu,Thời trang,Hàng hiệu xuất khẩu,Hà Nội,Thanh Xuân,Khương Mai,Số 3B Cù Chính Lan,,,,
HKD HÀNG VIỆT NAM XUẤT KHẨU - 91,Hàng hiệu xuất khẩu,Thời trang,Hàng hiệu xuất khẩu,Hà Nội,Hoàn Kiếm,Cửa Nam,29 Tức Mặc,,,,
HKD MI XINH,Mi Xinh Spa,Spa - Làm đẹp,Mi Xinh Spa,Hà Nội,Hoàn Kiếm,Trần Hưng Đạo,21 xóm Hạ Hồi,,,,
HKD THỜI TRANG B - T,BEOS FASHION OCD,Thời trang,BEOS FASHION OCD,Hà Nội,Đống Đa,Ô Chợ Dừa,18 Ô Chợ Dừa,,,,
HKD FADED,",FADE SHOP,",Thời trang,",FADE SHOP,",Hà Nội,Đống Đa,Nam Đồng,Số 71 Hồ Đắc D,,,,
HKD FADED,BANG EXTREME,Thời trang,BANG EXTREME,Hà Nội,Đống Đa,Ô Chợ Dừa,63 Hồ Đắc Di,,,,
HKD JAME,JACK,Thời trang,JACK,Hà Nội,Hai Bà Trưng,Trương Định,64 đường Trương Định,,,,
HKD KÍNH MẮT HÙNG HƯỜNG,",KINH MAT MINH HUONG",Thời trang,",KINH MAT MINH HUONG",Hà Nội,Hai Bà Trưng,Nguyễn Du,Số 126 phố Nguyễn Du,,,,
HKD QUẦN ÁO - GIÀY DÉP,",NANG MODEL",Thời trang,",NANG MODEL",Hà Nội,Cầy Giấy,Nghĩa Tân,"tầng 1, số 46 Nghĩa Tân",,,,
CÔNG TNHH BUSAN VIỆT NAM,Dunlopillo,Nội thất,Dunlopillo,Hà Nội,Nam Từ Liêm,Cầu Diễn,B1-12B Vinhomes Hàm Nghi,,,,
CÔNG TNHH BUSAN VIỆT NAM,Dunlopillo,Nội thất,Dunlopillo,Hà Nội,Thanh Xuân,Thượng Đình,B2-R1-12 Royal Ctity 72 Nguyễn Trãi,,,,
CÔNG TNHH BUSAN VIỆT NAM,Dunlopillo,Nội thất,Dunlopillo,Hà Nội,Đống Đa,Láng Thượng,L4-11A Vincom Nguyễn Chí Thanh,,,,
CÔNG TNHH BUSAN VIỆT NAM,Dunlopillo,Nội thất,Dunlopillo,Hà Nội,Kim Liên,Trung Tự,L4.09 Vincom Phạm Ngọc Thạch,,,,
CÔNG TNHH BUSAN VIỆT NAM,Dunlopillo,Nội thất,Dunlopillo,Hà Nội,Cầy Giấy,Dịch Vọng,370 Cầu Giấy,,,,
HKD THẾ GIỚI GIÀY - THẾ GIỚI MŨ BẢO HIỂM,,Thời trang,,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,165 Xuân Thủy,,,,
HKD NHA KHOA SỸ QUÂN,",PHONG KHAM NHA KHOA",Dịch vụ khác,",PHONG KHAM NHA KHOA",Nghệ An,Vinh,Lê Mao,Số 96 Ngư Hải,,,,
HKD NHA KHOA THÁI HÀ,",NHA KHOA THAI HA",Dịch vụ khác,",NHA KHOA THAI HA",Hà Nội,Đống Đa,Nam Đồng,Số 490 Phố Xã Đan,,,,
HKD KHÔNG ĐKTBH VŨ VĂN GIÀNG,BESTCHOICE,Nội thất,BESTCHOICE,Hà Nội,Hoàn Kiếm,Hàng Bạc,113 Hàng Bạc,,,,
HKD KHÔNG ĐKTBH VŨ VĂN GIÀNG,THAILAND Shop,Nội thất,THAILAND Shop,Hà Nội,Hoàn Kiếm,Hàng buồm,24 Tạ Hiện,,,,
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ LAMDORO TOÀN CẦU,LAMDORO,Siêu thị - Cửa hàng tạp hóa,LAMDORO,Hà Nội,Hoàn Kiếm,Cửa Nam,Số 4 phố Thợ Nhuộm,,,,
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ LAMDORO TOÀN CẦU,LAMDORO,Siêu thị - Cửa hàng tạp hóa,LAMDORO,Hà Nội,Hoàn Kiếm,Trần Hưng Đạo,Số 12 Ngô Văn Sở,,,,
CÔNG TY TNHH THỰC PHẨM VÀ ĐỒ UỐNG THĂNG LONG ,",YUAN TEA",Trà sữa,",YUAN TEA",Hà Nội,Thanh Xuân,Thượng Đình,298 Nguyễn Trãi,,,,
CÔNG TY TNNH GỐM SỨ TOÀN TÀI,Gốm sứ Toàn Tài,Nội thất,Gốm sứ Toàn Tài,Hà Nội,Bát Tràng,Bát Tràng,66 Thôn 5 Bát Tràng,,,,
HKD HẢI SẢN HÙNG CƯỜNG,Hải Sản Hùng Cường,Nhà hàng,Hải Sản Hùng Cường,Hà Nội,Long Biên,Ngọc Thụy,"Số 1, ngõ 27, đường Lý Sơn",,,,
HKD HẢI SẢN HÙNG CƯỜNG,Hùng Hương,Nhà hàng,Hùng Hương,Hà Nội,Long Biên,Ngọc Thụy,"Số 10, ngõ 27, đường Lý Sơn",,,,
HKD GUUEM,GUUEM,Thời trang,GUUEM,Hà Nội,Đống Đa,Láng Thượng,1094 Đường Láng,,,,
CÔNG TY CỔ PHẦN THIẾT BỊ NHÀ BẾP VŨ SƠN,Nhà bếp vũ sơn,Nội thất,Nhà bếp vũ sơn,Hà Nội,Đống Đa,Hàng Bột,217 Tôn Đức Thắng,,,,
CÔNG TY CỔ PHẦN THIẾT BỊ NHÀ BẾP VŨ SƠN,Nhà bếp vũ sơn,Nội thất,Nhà bếp vũ sơn,Hà Nội,Hai Bà Trưng,Minh Khai,300 Kim Ngưu,,,,
CÔNG TY CỔ PHẦN THIẾT BỊ NHÀ BẾP VŨ SƠN,Nhà bếp vũ sơn,Nội thất,Nhà bếp vũ sơn,Hà Nội,Đống Đa,Phương Mai,14 Trường Chinh,,,,
CÔNG TY CỔ PHẦN THIẾT BỊ NHÀ BẾP VŨ SƠN,Nhà bếp vũ sơn,Nội thất,Nhà bếp vũ sơn,Hà Nội,Đống Đa,Láng Thượng,1168 Đường Láng,,,,
CÔNG TY CỔ PHẦN THIẾT BỊ NHÀ BẾP VŨ SƠN,Nhà bếp vũ sơn,Nội thất,Nhà bếp vũ sơn,Hà Nội,Cầy Giấy,Yên Hòa,111 Hoa Bằng,,,,
CÔNG TY CỔ PHẦN THIẾT BỊ NHÀ BẾP VŨ SƠN,Nhà bếp vũ sơn,Nội thất,Nhà bếp vũ sơn,Hà Nội,Long Biên,Đức Giang,35 Ngô Gia Tự,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Hà Nội,Thanh Xuân,Thượng Đình,272 Nguyễn Trãi,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,76 Xuân Thủy,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Hà Nội,Đống Đa,Hàng Bột,107 Tôn Đức Thắng,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Hà Nội,Ba Đình,Ngọc Khánh,"465 Kim Mã,",,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Hà Nội,Hai Bà Trưng,Thanh Nhàn,103 Bạch Mai,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Bắc Ninh,Từ Sơn,Đại Phúc,12 Nguyễn Quang Đạo,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Thái Nguyên,Thái Nguyên,Hoàng Văn Thụ,35 Lương Ngọc Quyến,,,,
CÔNG TY CỔ PHẦN BABIDAY,BABIDAY,Thời trang,BABIDAY,Hà Nội,Nam Từ Liêm,Cầu Diễn,"Biệt thự số 18, ngõ 15 đường Hàm Nghi",,,,
HKD TRẦN THỊ THANH TÚ,nhà thuốc thanh tú,Dịch vụ khác,nhà thuốc thanh tú,Nghệ An,Nghi Lộc,Nghi Ân,Xóm Chợ,,,,
HKD NGUYỄN THỊ KIM HOA,nhà thuốc kim hoa,Mua sắm,nhà thuốc kim hoa,Nghệ An,Hưng Nguyên,Hưng Tây,Xóm Kỳ,,,,
HKD VÕ THỊ MỘNG DUNG,nhà thuốc thu dung,Dịch vụ khác,nhà thuốc thu dung,Nghệ An,Vinh,Hồng Sơn,"Ki ốt số 1,2 tầng 1 khu A Chợ Vinh",,,,
HKD VÕ ĐÌNH NAM THÁI,điện tử máy tính loa,Điện tử - Điện máy,điện tử máy tính loa,Nghệ An,Nghi Lộc,Quán Hành,Khối 3,,,,
HKD NGUYỄN THỊ TÂM,nguyễn thị tâm,Nhà hàng,nguyễn thị tâm,Nghệ An,Vinh,Hưng Dũng,Số 310 Phong Định Cảng,,,,
HKD DƯƠNG THỊ DUNG,Dương Thị Dung,Siêu thị - Cửa hàng tạp hóa,Dương Thị Dung,Nghệ An,Hưng Nguyên,Hưng đạo,"Đền Hoàng Mười, đền Làng Rảo",,,,
HKD THÁI THỊ HƯƠNG,thái hương,Thời trang,thái hương,Nghệ An,Nam Đàn,Nam Đàn,"Chợ Sa Nam, Khối Sa Nan",,,,
HKD NGUYỄN TRỌNG PHÚC,XE DAP DIEN,Mua sắm,XE DAP DIEN,Nghệ An,Thanh Chương,Thanh Dương,Xóm 13,,,,
HKD KHÔNG TÊN BIỂN HIỆU - VŨ QUỐC HƯNG,Đồng hồ kính mắt,Thời trang,Đồng hồ kính mắt,Hà Nội,Đống Đa,Kim Liên,14 C4 Lương Đình Của,,,,
HKD CÀ VẠT ĐỎ,Cà Vạt Đỏ,Thời trang,Cà Vạt Đỏ,Hà Nội,Bắc Từ Liêm,Cổ Nhuế 1,237 Trần Cung,,,,
HKD CÀ VẠT ĐỎ,Cà Vạt Đỏ,Thời trang,Cà Vạt Đỏ,Hà Nội,Thanh Xuân,Khương Trung,22 Khương Trung,,,,
HKD CÀ VẠT ĐỎ,Cà Vạt Đỏ,Thời trang,Cà Vạt Đỏ,Hà Nội,Thanh Xuân,Nhân Chính,115 Quan Nhân,,,,
HKD KHÔNG TÊN BIỂN HIỆU- TRẦN THIỆN PHƯỚC,Gốm sứ trần hợp,Nội thất,Gốm sứ trần hợp,Hà Nội,Bát Tràng,Bát Tràng,A11 TTTM Bại Bát Tràng,,,,
HKD KHÔNG TÊN BIỂN HIỆU- TRẦN THIỆN PHƯỚC,Gốm sứ trần hợp,Nội thất,Gốm sứ trần hợp,Hà Nội,Bát Tràng,Bát Tràng,Số 48 xóm 5 Bát Tràng,,,,
CÔNG TY TNHH MỘT THÀNH VIÊN GỐM SỨ VẠN AN LỘC,Gốm sứ An Vạn Lộc,Nội thất,Gốm sứ An Vạn Lộc,Hà Nội,Bát Tràng,Bát Tràng,Ki ốt 37 Chợ Sứ Bát Tràng,,,,
CÔNG TY TNHH MỘT THÀNH VIÊN GỐM SỨ VẠN AN LỘC,Gốm sứ An Vạn Lộc,Nội thất,Gốm sứ An Vạn Lộc,Hà Nội,Bát Tràng,Bát Tràng,Số 3 TTTM Bát Tràng,,,,
CÔNG TY TNHH MỘT THÀNH VIÊN GỐM SỨ VẠN AN LỘC,Gốm sứ An Vạn Lộc,Nội thất,Gốm sứ An Vạn Lộc,Hà Nội,Gia Lâm,Bát Tràng,Xóm 3 Bát Tràng,,,,
CÔNG TY TNHH MỘT THÀNH VIÊN GỐM SỨ VẠN AN LỘC,Gốm sứ An Vạn Lộc,Nội thất,Gốm sứ An Vạn Lộc,Hà Nội,Bát Tràng,Bát Tràng,Ki ốt 11 Chợ Gốm Bát Tràng,,,,
CÔNG TY TNHH MỘT THÀNH VIÊN GỐM SỨ VẠN AN LỘC,Gốm sứ An Vạn Lộc,Nội thất,Gốm sứ An Vạn Lộc,Hà Nội,Bát Tràng,Bát Tràng,Ki ốt 27 TTTM Bát Tràng,,,,
HKD THIÊN THANH SPA - PHUN THÊU,Thiên Thanh Spa,Spa – Làm đẹp,Thiên Thanh Spa,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,"16 ngõ 39A, Trần Thái Tông",,,,
HKD KHÔNG BIỂN HIỆU - ĐOÀN THỊ HỒNG HẢI,Kim Đan Hải Trang,Nội thất,Kim Đan Hải Trang,Hà Nội,Cầy Giấy,Dịch Vọng,215 Xuân Thủy,,,,
HKD PHẠM VĂN THẮNG,Kính mắt Quang Minh,Thời trang,Kính mắt Quang Minh,Hà Nội,Cầy Giấy,Quan Hoa,40-42 Cầu Giấy,,,,
HKD GREY.B,GREY.B,Thời trang,GREY.B,Hà Nội,Đống Đa,Ô Chợ Dừa,Số 179 Đông Các,,,,
HKD GREY.B,GREY.B,Thời trang,GREY.B,Hà Nội,Đống Đa,Láng Hạ,258 Thái Hà,,,,
HKD - VŨ THỊ DƯƠNG,Kính mắt Sơn Bình,Thời trang,Kính mắt Sơn Bình,Hà Nội,Thanh Xuân,Thanh Xuân Nam,521C Nguyễn Trãi,,,,
HKD - VŨ THỊ DƯƠNG,Kính mắt Minh Toàn,Thời trang,Kính mắt Minh Toàn,Hà Nội,Thanh Xuân,Thượng Đình,200 Nguyễn Trãi,,,,
HKD HÀ THỊ DUNG,OWEN,Thời trang,OWEN,Hà Nội,Hà Đông,Quang Trung,180 Quang Trung,,,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
HKD HÀ THỊ DUNG,OWEN,Thời trang,OWEN,Hà Nội,Từ Liêm,Phúc Diễn,53 Cầu Diễn,,,"Thương hiệu thời trang công sở dành cho phái mạnh với các mẫu thiết kế trẻ trung, năng động nhưng không thiếu vẻ sang trọng.",logo_owen.png
HKD PHAN TRÍ TUỆ,FASHION OUTLET,Thời trang,FASHION OUTLET,Hà Nội,Cầy Giấy,Trung Hòa,"Số 218, phố Hoàng Ngân (sau 17T10 Nguyễn Thị Định",,,,
